,full_name,link,phone
317,Desire 526,http://www.gsmarena.com/htc_desire_526-7419.php,HTC
318,Desire 520,http://www.gsmarena.com/htc_desire_520-7420.php,HTC
319,One ME,http://www.gsmarena.com/htc_one_me-7275.php,HTC
320,Moto E5 Play,http://www.gsmarena.com/motorola_moto_e5_play-9175.php,Motorola
321,Moto E5 Plus,http://www.gsmarena.com/motorola_moto_e5_plus-9095.php,Motorola
322,Moto E5,http://www.gsmarena.com/motorola_moto_e5-9008.php,Motorola
323,Moto G6 Play,http://www.gsmarena.com/motorola_moto_g6_play-9002.php,Motorola
324,Moto G6 Plus,http://www.gsmarena.com/motorola_moto_g6_plus-9001.php,Motorola
325,Moto G6,http://www.gsmarena.com/motorola_moto_g6-9000.php,Motorola
326,Moto X4,http://www.gsmarena.com/motorola_moto_x4-8634.php,Motorola
327,Moto G5S Plus,http://www.gsmarena.com/motorola_moto_g5s_plus-8699.php,Motorola
328,Moto G5S,http://www.gsmarena.com/motorola_moto_g5s-8698.php,Motorola
329,Moto Z2 Force,http://www.gsmarena.com/motorola_moto_z2_force-8693.php,Motorola
330,Moto E4 Plus,http://www.gsmarena.com/motorola_moto_e4_plus-8722.php,Motorola
331,Moto E4 Plus (USA),http://www.gsmarena.com/motorola_moto_e4_plus_(usa)-8666.php,Motorola
332,Moto E4,http://www.gsmarena.com/motorola_moto_e4-8721.php,Motorola
333,Moto E4 (USA),http://www.gsmarena.com/motorola_moto_e4_(usa)-8665.php,Motorola
334,Moto Z2 Play,http://www.gsmarena.com/motorola_moto_z2_play-8674.php,Motorola
335,Moto C Plus,http://www.gsmarena.com/motorola_moto_c_plus-8646.php,Motorola
336,Moto C,http://www.gsmarena.com/motorola_moto_c-8645.php,Motorola
337,Moto G5 Plus,http://www.gsmarena.com/motorola_moto_g5_plus-8453.php,Motorola
338,Moto G5,http://www.gsmarena.com/motorola_moto_g5-8454.php,Motorola
339,Moto M,http://www.gsmarena.com/motorola_moto_m-8299.php,Motorola
340,Moto E3 Power,http://www.gsmarena.com/motorola_moto_e3_power-8337.php,Motorola
341,Moto Z Play,http://www.gsmarena.com/motorola_moto_z_play-8310.php,Motorola
342,Moto E3,http://www.gsmarena.com/motorola_moto_e3-8198.php,Motorola
343,Moto Z Force,http://www.gsmarena.com/motorola_moto_z_force-8093.php,Motorola
344,Moto Z,http://www.gsmarena.com/motorola_moto_z-8094.php,Motorola
345,Moto G4 Plus,http://www.gsmarena.com/motorola_moto_g4_plus-8050.php,Motorola
346,Moto G4,http://www.gsmarena.com/motorola_moto_g4-8103.php,Motorola
347,Moto G4 Play,http://www.gsmarena.com/motorola_moto_g4_play-8104.php,Motorola
348,Moto G Turbo Edition,http://www.gsmarena.com/motorola_moto_g_turbo_edition-7743.php,Motorola
349,Moto X Force,http://www.gsmarena.com/motorola_moto_x_force-7555.php,Motorola
350,Droid Turbo 2,http://www.gsmarena.com/motorola_droid_turbo_2-7713.php,Motorola
351,Droid Maxx 2,http://www.gsmarena.com/motorola_droid_maxx_2-7712.php,Motorola
352,Moto X Style,http://www.gsmarena.com/motorola_moto_x_style-7229.php,Motorola
353,Moto X Play Dual SIM,http://www.gsmarena.com/motorola_moto_x_play_dual_sim-7470.php,Motorola
354,Moto X Play,http://www.gsmarena.com/motorola_moto_x_play-7454.php,Motorola
355,Moto G Dual SIM (3rd gen),http://www.gsmarena.com/motorola_moto_g_dual_sim_(3rd_gen)-7469.php,Motorola
356,Moto 360 Sport (1st gen),http://www.gsmarena.com/motorola_moto_360_sport_(1st_gen)-7685.php,Motorola
357,Moto 360 42mm (2nd gen),http://www.gsmarena.com/motorola_moto_360_42mm_(2nd_gen)-7684.php,Motorola
358,Moto 360 46mm (2nd gen),http://www.gsmarena.com/motorola_moto_360_46mm_(2nd_gen)-7683.php,Motorola
359,Moto 360 (1st gen),http://www.gsmarena.com/motorola_moto_360_(1st_gen)-7682.php,Motorola
360,Moto G (3rd gen),http://www.gsmarena.com/motorola_moto_g_(3rd_gen)-7247.php,Motorola
361,Moto E Dual SIM (2nd gen),http://www.gsmarena.com/motorola_moto_e_dual_sim_(2nd_gen)-7222.php,Motorola
362,Moto E (2nd gen),http://www.gsmarena.com/motorola_moto_e_(2nd_gen)-6986.php,Motorola
363,Moto G 4G (2nd gen),http://www.gsmarena.com/motorola_moto_g_4g_(2nd_gen)-7137.php,Motorola
364,Moto G 4G Dual SIM (2nd gen),http://www.gsmarena.com/motorola_moto_g_4g_dual_sim_(2nd_gen)-6991.php,Motorola
365,Moto Maxx,http://www.gsmarena.com/motorola_moto_maxx-6779.php,Motorola
366,DROID Turbo,http://www.gsmarena.com/motorola_droid_turbo-6727.php,Motorola
367,Nexus 6,http://www.gsmarena.com/motorola_nexus_6-6604.php,Motorola
368,Moto X (2nd Gen),http://www.gsmarena.com/motorola_moto_x_(2nd_gen)-6649.php,Motorola
369,Moto G Dual SIM (2nd gen),http://www.gsmarena.com/motorola_moto_g_dual_sim_(2nd_gen)-6648.php,Motorola
370,Y5 Prime (2018),http://www.gsmarena.com/huawei_y5_prime_(2018)-9209.php,Huawei
371,Y3 (2018),http://www.gsmarena.com/huawei_y3_(2018)-9196.php,Huawei
372,Honor 10,http://www.gsmarena.com/huawei_honor_10-9157.php,Huawei
373,Y6 (2018),http://www.gsmarena.com/huawei_y6_(2018)-9162.php,Huawei
374,Mate RS Porsche Design,http://www.gsmarena.com/huawei_mate_rs_porsche_design-9141.php,Huawei
375,P20 Pro,http://www.gsmarena.com/huawei_p20_pro-9106.php,Huawei
376,P20,http://www.gsmarena.com/huawei_p20-9107.php,Huawei
377,P20 lite,http://www.gsmarena.com/huawei_p20_lite-9098.php,Huawei
378,Honor 7A,http://www.gsmarena.com/huawei_honor_7a-9075.php,Huawei
379,Y7 Pro (2018),http://www.gsmarena.com/huawei_y7_pro_(2018)-9188.php,Huawei
380,Y7 Prime (2018),http://www.gsmarena.com/huawei_y7_prime_(2018)-9114.php,Huawei
381,Y9 (2018),http://www.gsmarena.com/huawei_y9_(2018)-9112.php,Huawei
382,Honor 7C,http://www.gsmarena.com/huawei_honor_7c-9111.php,Huawei
383,MediaPad M5 10 (Pro),http://www.gsmarena.com/huawei_mediapad_m5_10_(pro)-9080.php,Huawei
384,MediaPad M5 10,http://www.gsmarena.com/huawei_mediapad_m5_10-9091.php,Huawei
385,MediaPad M5 8,http://www.gsmarena.com/huawei_mediapad_m5_8-9092.php,Huawei
386,Honor 9 Lite,http://www.gsmarena.com/huawei_honor_9_lite-8962.php,Huawei
387,P smart,http://www.gsmarena.com/huawei_p_smart-8961.php,Huawei
388,nova 2s,http://www.gsmarena.com/huawei_nova_2s-8943.php,Huawei
389,Honor 7X,http://www.gsmarena.com/huawei_honor_7x-8880.php,Huawei
390,Honor View 10,http://www.gsmarena.com/huawei_honor_view_10-8938.php,Huawei
391,Mate 10 Porsche Design,http://www.gsmarena.com/huawei_mate_10_porsche_design-8899.php,Huawei
392,Mate 10 Pro,http://www.gsmarena.com/huawei_mate_10_pro-8854.php,Huawei
393,Mate 10,http://www.gsmarena.com/huawei_mate_10-8877.php,Huawei
394,Watch 2 Pro,http://www.gsmarena.com/huawei_watch_2_pro-8910.php,Huawei
395,Honor 6C Pro,http://www.gsmarena.com/huawei_honor_6c_pro-8856.php,Huawei
396,Mate 10 Lite,http://www.gsmarena.com/huawei_mate_10_lite-8857.php,Huawei
397,P9 lite mini,http://www.gsmarena.com/huawei_p9_lite_mini-8833.php,Huawei
398,Honor 9,http://www.gsmarena.com/huawei_honor_9-8704.php,Huawei
399,Y7 Prime,http://www.gsmarena.com/huawei_y7_prime-8632.php,Huawei
400,MediaPad M3 Lite 8,http://www.gsmarena.com/huawei_mediapad_m3_lite_8-8715.php,Huawei
401,MediaPad T3 10,http://www.gsmarena.com/huawei_mediapad_t3_10-8636.php,Huawei
402,MediaPad M3 Lite 10,http://www.gsmarena.com/huawei_mediapad_m3_lite_10-8637.php,Huawei
403,nova 2 plus,http://www.gsmarena.com/huawei_nova_2_plus-8703.php,Huawei
404,nova 2,http://www.gsmarena.com/huawei_nova_2-8672.php,Huawei
405,Y6II Compact,http://www.gsmarena.com/huawei_y6ii_compact-8663.php,Huawei
406,MediaPad T3 8.0,http://www.gsmarena.com/huawei_mediapad_t3_8_0-8578.php,Huawei
407,MediaPad T3 7.0,http://www.gsmarena.com/huawei_mediapad_t3_7_0-8635.php,Huawei
408,Y7,http://www.gsmarena.com/huawei_y7-8687.php,Huawei
409,Honor 6A (Pro),http://www.gsmarena.com/huawei_honor_6a_(pro)-8700.php,Huawei
410,Lumia 650,http://www.gsmarena.com/microsoft_lumia_650-7859.php,Microsoft
411,Lumia 950 XL Dual SIM,http://www.gsmarena.com/microsoft_lumia_950_xl_dual_sim-7631.php,Microsoft
412,Lumia 950 XL,http://www.gsmarena.com/microsoft_lumia_950_xl-7263.php,Microsoft
413,Lumia 950 Dual SIM,http://www.gsmarena.com/microsoft_lumia_950_dual_sim-7632.php,Microsoft
414,Lumia 950,http://www.gsmarena.com/microsoft_lumia_950-7262.php,Microsoft
415,Lumia 550,http://www.gsmarena.com/microsoft_lumia_550-7612.php,Microsoft
416,Lumia 540 Dual SIM,http://www.gsmarena.com/microsoft_lumia_540_dual_sim-7196.php,Microsoft
417,Lumia 430 Dual SIM,http://www.gsmarena.com/microsoft_lumia_430_dual_sim-7127.php,Microsoft
418,Lumia 640 XL LTE Dual SIM,http://www.gsmarena.com/microsoft_lumia_640_xl_lte_dual_sim-7086.php,Microsoft
419,Lumia 640 XL LTE,http://www.gsmarena.com/microsoft_lumia_640_xl_lte-7087.php,Microsoft
420,Lumia 640 XL Dual SIM,http://www.gsmarena.com/microsoft_lumia_640_xl_dual_sim-7085.php,Microsoft
421,Lumia 640 XL,http://www.gsmarena.com/microsoft_lumia_640_xl-7084.php,Microsoft
422,Lumia 640 LTE Dual SIM,http://www.gsmarena.com/microsoft_lumia_640_lte_dual_sim-7083.php,Microsoft
423,Lumia 640 LTE,http://www.gsmarena.com/microsoft_lumia_640_lte-7055.php,Microsoft
424,Lumia 640 Dual SIM,http://www.gsmarena.com/microsoft_lumia_640_dual_sim-7082.php,Microsoft
425,Lumia 532 Dual SIM,http://www.gsmarena.com/microsoft_lumia_532_dual_sim-6951.php,Microsoft
426,Lumia 532,http://www.gsmarena.com/microsoft_lumia_532-6950.php,Microsoft
427,Lumia 435 Dual SIM,http://www.gsmarena.com/microsoft_lumia_435_dual_sim-6949.php,Microsoft
428,Lumia 435,http://www.gsmarena.com/microsoft_lumia_435-6942.php,Microsoft
429,Lumia 535 Dual SIM,http://www.gsmarena.com/microsoft_lumia_535_dual_sim-6792.php,Microsoft
430,Lumia 535,http://www.gsmarena.com/microsoft_lumia_535-6791.php,Microsoft
431,Surface 2,http://www.gsmarena.com/microsoft_surface_2-5725.php,Microsoft
432,Surface,http://www.gsmarena.com/microsoft_surface-5082.php,Microsoft
433,Kin TWOm,http://www.gsmarena.com/microsoft_kin_twom-3635.php,Microsoft
434,Kin ONEm,http://www.gsmarena.com/microsoft_kin_onem-3633.php,Microsoft
435,Kin Two,http://www.gsmarena.com/microsoft_kin_two-3266.php,Microsoft
436,Kin One,http://www.gsmarena.com/microsoft_kin_one-3265.php,Microsoft
437,Lumia 1030,http://www.gsmarena.com/microsoft_lumia_1030-6981.php,Microsoft
438,Lumia 1330,http://www.gsmarena.com/microsoft_lumia_1330-6883.php,Microsoft
439,Lumia 850,http://www.gsmarena.com/microsoft_lumia_850-7823.php,Microsoft
440,K5,http://www.gsmarena.com/lenovo_k5-9143.php,Lenovo
441,K5 play,http://www.gsmarena.com/lenovo_k5_play-9144.php,Lenovo
442,S5,http://www.gsmarena.com/lenovo_s5-9116.php,Lenovo
443,K320t,http://www.gsmarena.com/lenovo_k320t-8973.php,Lenovo
444,moto tab,http://www.gsmarena.com/lenovo_moto_tab-8947.php,Lenovo
445,Tab 7 Essential,http://www.gsmarena.com/lenovo_tab_7_essential-8942.php,Lenovo
446,Tab 7,http://www.gsmarena.com/lenovo_tab_7-8941.php,Lenovo
447,K8 Plus,http://www.gsmarena.com/lenovo_k8_plus-8834.php,Lenovo
448,K8,http://www.gsmarena.com/lenovo_k8-8850.php,Lenovo
449,K8 Note,http://www.gsmarena.com/lenovo_k8_note-8794.php,Lenovo
450,Tab 4 10 Plus,http://www.gsmarena.com/lenovo_tab_4_10_plus-8605.php,Lenovo
451,Tab 4 10,http://www.gsmarena.com/lenovo_tab_4_10-8604.php,Lenovo
452,Tab 4 8 Plus,http://www.gsmarena.com/lenovo_tab_4_8_plus-8603.php,Lenovo
453,Tab 4 8,http://www.gsmarena.com/lenovo_tab_4_8-8602.php,Lenovo
454,Tab3 8 Plus,http://www.gsmarena.com/lenovo_tab3_8_plus-8559.php,Lenovo
455,ZUK Edge,http://www.gsmarena.com/lenovo_zuk_edge-8423.php,Lenovo
456,A6600 Plus,http://www.gsmarena.com/lenovo_a6600_plus-8376.php,Lenovo
457,A6600,http://www.gsmarena.com/lenovo_a6600-8375.php,Lenovo
458,B,http://www.gsmarena.com/lenovo_b-8506.php,Lenovo
459,A Plus,http://www.gsmarena.com/lenovo_a_plus-8320.php,Lenovo
460,P2,http://www.gsmarena.com/lenovo_p2-8319.php,Lenovo
461,K6 Note,http://www.gsmarena.com/lenovo_k6_note-8318.php,Lenovo
462,K6 Power,http://www.gsmarena.com/lenovo_k6_power-8317.php,Lenovo
463,K6,http://www.gsmarena.com/lenovo_k6-8316.php,Lenovo
464,Yoga Tab 3 Plus,http://www.gsmarena.com/lenovo_yoga_tab_3_plus-8311.php,Lenovo
465,Vibe A,http://www.gsmarena.com/lenovo_vibe_a-8208.php,Lenovo
466,C2 Power,http://www.gsmarena.com/lenovo_c2_power-8368.php,Lenovo
467,C2,http://www.gsmarena.com/lenovo_c2-8193.php,Lenovo
468,Phab2 Plus,http://www.gsmarena.com/lenovo_phab2_plus-8147.php,Lenovo
469,Phab2,http://www.gsmarena.com/lenovo_phab2-8146.php,Lenovo
470,Phab2 Pro,http://www.gsmarena.com/lenovo_phab2_pro-8145.php,Lenovo
471,ZUK Z2,http://www.gsmarena.com/lenovo_zuk_z2-8125.php,Lenovo
472,Vibe C,http://www.gsmarena.com/lenovo_vibe_c-8101.php,Lenovo
473,ZUK Z2 Pro,http://www.gsmarena.com/lenovo_zuk_z2_pro-8038.php,Lenovo
474,Tab3 10,http://www.gsmarena.com/lenovo_tab3_10-7953.php,Lenovo
475,Tab3 8,http://www.gsmarena.com/lenovo_tab3_8-7952.php,Lenovo
476,Tab3 7,http://www.gsmarena.com/lenovo_tab3_7-7951.php,Lenovo
477,Vibe K5 Plus,http://www.gsmarena.com/lenovo_vibe_k5_plus-7947.php,Lenovo
478,Vibe K5,http://www.gsmarena.com/lenovo_vibe_k5-7946.php,Lenovo
479,A7000 Turbo,http://www.gsmarena.com/lenovo_a7000_turbo-7939.php,Lenovo
480,Redmi S2,http://www.gsmarena.com/xiaomi_redmi_s2-9185.php,Xiaomi
481,Mi A2 (Mi 6X),http://www.gsmarena.com/xiaomi_mi_a2_(mi_6x)-9140.php,Xiaomi
482,Mi Mix 2S,http://www.gsmarena.com/xiaomi_mi_mix_2s-9067.php,Xiaomi
483,Redmi Note 5 AI Dual Camera,http://www.gsmarena.com/xiaomi_redmi_note_5_ai_dual_camera-9120.php,Xiaomi
484,Redmi Note 5 Pro,http://www.gsmarena.com/xiaomi_redmi_note_5_pro-8893.php,Xiaomi
485,Black Shark,http://www.gsmarena.com/xiaomi_black_shark-9164.php,Xiaomi
486,Redmi Note 5 (Redmi 5 Plus),http://www.gsmarena.com/xiaomi_redmi_note_5_(redmi_5_plus)-8959.php,Xiaomi
487,Redmi 5,http://www.gsmarena.com/xiaomi_redmi_5-8768.php,Xiaomi
488,Redmi 5A,http://www.gsmarena.com/xiaomi_redmi_5a-8898.php,Xiaomi
489,Redmi Y1 (Note 5A),http://www.gsmarena.com/xiaomi_redmi_y1_(note_5a)-8753.php,Xiaomi
490,Redmi Y1 Lite,http://www.gsmarena.com/xiaomi_redmi_y1_lite-8818.php,Xiaomi
491,Mi Note 3,http://www.gsmarena.com/xiaomi_mi_note_3-8707.php,Xiaomi
492,Mi Mix 2,http://www.gsmarena.com/xiaomi_mi_mix_2-8529.php,Xiaomi
493,Mi A1,http://www.gsmarena.com/xiaomi_mi_a1-8776.php,Xiaomi
494,Mi Max 2,http://www.gsmarena.com/xiaomi_mi_max_2-8582.php,Xiaomi
495,Redmi 4 (4X),http://www.gsmarena.com/xiaomi_redmi_4_(4x)-8608.php,Xiaomi
496,Mi 6,http://www.gsmarena.com/xiaomi_mi_6-8507.php,Xiaomi
497,Mi Pad 3,http://www.gsmarena.com/xiaomi_mi_pad_3-8477.php,Xiaomi
498,Mi 5c,http://www.gsmarena.com/xiaomi_mi_5c-8439.php,Xiaomi
499,Redmi Note 4X,http://www.gsmarena.com/xiaomi_redmi_note_4x-8580.php,Xiaomi
500,Redmi Note 4,http://www.gsmarena.com/xiaomi_redmi_note_4-8531.php,Xiaomi
501,Redmi 4A,http://www.gsmarena.com/xiaomi_redmi_4a-8420.php,Xiaomi
502,Redmi 4 (China),http://www.gsmarena.com/xiaomi_redmi_4_(china)-8419.php,Xiaomi
503,Redmi 4 Prime,http://www.gsmarena.com/xiaomi_redmi_4_prime-8263.php,Xiaomi
504,Mi 6 Plus,http://www.gsmarena.com/xiaomi_mi_6_plus-8629.php,Xiaomi
505,Mi Mix,http://www.gsmarena.com/xiaomi_mi_mix-8400.php,Xiaomi
506,Mi Note 2,http://www.gsmarena.com/xiaomi_mi_note_2-8014.php,Xiaomi
507,Mi 5s Plus,http://www.gsmarena.com/xiaomi_mi_5s_plus-8350.php,Xiaomi
508,Mi 5s,http://www.gsmarena.com/xiaomi_mi_5s-7260.php,Xiaomi
509,Redmi Note 4 (MediaTek),http://www.gsmarena.com/xiaomi_redmi_note_4_(mediatek)-8291.php,Xiaomi
510,Redmi Pro,http://www.gsmarena.com/xiaomi_redmi_pro-8233.php,Xiaomi
511,Redmi 3x,http://www.gsmarena.com/xiaomi_redmi_3x-8212.php,Xiaomi
512,Redmi 3s Prime,http://www.gsmarena.com/xiaomi_redmi_3s_prime-8250.php,Xiaomi
513,Redmi 3s,http://www.gsmarena.com/xiaomi_redmi_3s-8150.php,Xiaomi
514,Redmi 3 Pro,http://www.gsmarena.com/xiaomi_redmi_3_pro-8007.php,Xiaomi
515,Mi 5,http://www.gsmarena.com/xiaomi_mi_5-6948.php,Xiaomi
516,Mi Max,http://www.gsmarena.com/xiaomi_mi_max-8057.php,Xiaomi
517,Mi 4s,http://www.gsmarena.com/xiaomi_mi_4s-7962.php,Xiaomi
518,Redmi Note 3,http://www.gsmarena.com/xiaomi_redmi_note_3-7863.php,Xiaomi
519,Redmi 3,http://www.gsmarena.com/xiaomi_redmi_3-7862.php,Xiaomi
520,Pixel 2,http://www.gsmarena.com/google_pixel_2-8733.php,Google
521,Pixel 2 XL,http://www.gsmarena.com/google_pixel_2_xl-8720.php,Google
522,Pixel XL,http://www.gsmarena.com/google_pixel_xl-8345.php,Google
523,Pixel,http://www.gsmarena.com/google_pixel-8346.php,Google
524,Pixel C,http://www.gsmarena.com/google_pixel_c-7826.php,Google
525,Chromebook Tab 10,http://www.gsmarena.com/acer_chromebook_tab_10-9139.php,Acer
526,Iconia Talk S,http://www.gsmarena.com/acer_iconia_talk_s-8306.php,Acer
527,Liquid Z6 Plus,http://www.gsmarena.com/acer_liquid_z6_plus-8305.php,Acer
528,Liquid Z6,http://www.gsmarena.com/acer_liquid_z6-8304.php,Acer
529,Iconia Tab 10 A3-A40,http://www.gsmarena.com/acer_iconia_tab_10_a3_a40-8080.php,Acer
530,Liquid X2,http://www.gsmarena.com/acer_liquid_x2-8034.php,Acer
531,Liquid Jade 2,http://www.gsmarena.com/acer_liquid_jade_2-7956.php,Acer
532,Liquid Zest Plus,http://www.gsmarena.com/acer_liquid_zest_plus-8059.php,Acer
533,Liquid Zest,http://www.gsmarena.com/acer_liquid_zest-7955.php,Acer
534,Predator 8,http://www.gsmarena.com/acer_predator_8-7750.php,Acer
535,Liquid Jade Primo,http://www.gsmarena.com/acer_liquid_jade_primo-7650.php,Acer
536,Liquid Z330,http://www.gsmarena.com/acer_liquid_z330-7530.php,Acer
537,Liquid Z320,http://www.gsmarena.com/acer_liquid_z320-7531.php,Acer
538,Liquid Z630S,http://www.gsmarena.com/acer_liquid_z630s-7529.php,Acer
539,Liquid Z630,http://www.gsmarena.com/acer_liquid_z630-7528.php,Acer
540,Liquid Z530S,http://www.gsmarena.com/acer_liquid_z530s-7527.php,Acer
541,Liquid Z530,http://www.gsmarena.com/acer_liquid_z530-7526.php,Acer
542,Liquid M330,http://www.gsmarena.com/acer_liquid_m330-7524.php,Acer
543,Liquid M320,http://www.gsmarena.com/acer_liquid_m320-7525.php,Acer
544,Iconia Tab 10 A3-A30,http://www.gsmarena.com/acer_iconia_tab_10_a3_a30-7218.php,Acer
545,Iconia One 8 B1-820,http://www.gsmarena.com/acer_iconia_one_8_b1_820-7217.php,Acer
546,Iconia Tab A3-A20,http://www.gsmarena.com/acer_iconia_tab_a3_a20-7136.php,Acer
547,Iconia Tab A3-A20FHD,http://www.gsmarena.com/acer_iconia_tab_a3_a20fhd-7135.php,Acer
548,Liquid Jade Z,http://www.gsmarena.com/acer_liquid_jade_z-7072.php,Acer
549,Liquid Z520,http://www.gsmarena.com/acer_liquid_z520-7073.php,Acer
550,Liquid Z220,http://www.gsmarena.com/acer_liquid_z220-7074.php,Acer
551,Liquid M220,http://www.gsmarena.com/acer_liquid_m220-7071.php,Acer
552,Liquid Z410,http://www.gsmarena.com/acer_liquid_z410-6912.php,Acer
553,Liquid Jade S,http://www.gsmarena.com/acer_liquid_jade_s-6864.php,Acer
554,Liquid Z500,http://www.gsmarena.com/acer_liquid_z500-6635.php,Acer
555,Liquid X1,http://www.gsmarena.com/acer_liquid_x1-6419.php,Acer
556,Liquid Jade,http://www.gsmarena.com/acer_liquid_jade-6423.php,Acer
557,Liquid E700,http://www.gsmarena.com/acer_liquid_e700-6420.php,Acer
558,Liquid E600,http://www.gsmarena.com/acer_liquid_e600-6421.php,Acer
559,Liquid Z200,http://www.gsmarena.com/acer_liquid_z200-6422.php,Acer
560,Iconia Tab 8 A1-840FHD,http://www.gsmarena.com/acer_iconia_tab_8_a1_840fhd-6424.php,Acer
561,Iconia Tab 7 A1-713,http://www.gsmarena.com/acer_iconia_tab_7_a1_713-6343.php,Acer
562,Iconia Tab 7 A1-713HD,http://www.gsmarena.com/acer_iconia_tab_7_a1_713hd-6342.php,Acer
563,Iconia One 7 B1-730,http://www.gsmarena.com/acer_iconia_one_7_b1_730-6341.php,Acer
564,Liquid E3 Duo Plus,http://www.gsmarena.com/acer_liquid_e3_duo_plus-6680.php,Acer
565,ZenFone Live (L1) ZA550KL,http://www.gsmarena.com/asus_zenfone_live_(l1)_za550kl-9194.php,Asus
566,Zenfone Max Pro (M1) ZB601KL,http://www.gsmarena.com/asus_zenfone_max_pro_(m1)_zb601kl-9173.php,Asus
567,Zenfone 5z ZS620KL,http://www.gsmarena.com/asus_zenfone_5z_zs620kl-9096.php,Asus
568,Zenfone 5 ZE620KL,http://www.gsmarena.com/asus_zenfone_5_ze620kl-9061.php,Asus
569,Zenfone 5 Lite ZC600KL,http://www.gsmarena.com/asus_zenfone_5_lite_zc600kl-9068.php,Asus
570,Zenfone Max (M1) ZB555KL,http://www.gsmarena.com/asus_zenfone_max_(m1)_zb555kl-9097.php,Asus
571,Zenfone Max Plus (M1) ZB570TL,http://www.gsmarena.com/asus_zenfone_max_plus_(m1)_zb570tl-8953.php,Asus
572,Zenfone V V520KL,http://www.gsmarena.com/asus_zenfone_v_v520kl-8866.php,Asus
573,Zenfone 4 Pro ZS551KL,http://www.gsmarena.com/asus_zenfone_4_pro_zs551kl-8783.php,Asus
574,Zenfone 4 ZE554KL,http://www.gsmarena.com/asus_zenfone_4_ze554kl-8782.php,Asus
575,Zenfone 4 Selfie Lite ZB553KL,http://www.gsmarena.com/asus_zenfone_4_selfie_lite_zb553kl-8892.php,Asus
576,Zenfone 4 Selfie ZB553KL,http://www.gsmarena.com/asus_zenfone_4_selfie_zb553kl-8862.php,Asus
577,Zenfone 4 Selfie Pro ZD552KL,http://www.gsmarena.com/asus_zenfone_4_selfie_pro_zd552kl-8808.php,Asus
578,Zenfone 4 Selfie ZD553KL,http://www.gsmarena.com/asus_zenfone_4_selfie_zd553kl-8784.php,Asus
579,Zenfone 4 Max ZC520KL,http://www.gsmarena.com/asus_zenfone_4_max_zc520kl-8811.php,Asus
580,Zenfone 4 Max Plus ZC554KL,http://www.gsmarena.com/asus_zenfone_4_max_plus_zc554kl-8810.php,Asus
581,Zenfone 4 Max Pro ZC554KL,http://www.gsmarena.com/asus_zenfone_4_max_pro_zc554kl-8814.php,Asus
582,Zenfone 4 Max ZC554KL,http://www.gsmarena.com/asus_zenfone_4_max_zc554kl-8749.php,Asus
583,Zenpad Z8s ZT582KL,http://www.gsmarena.com/asus_zenpad_z8s_zt582kl-8801.php,Asus
584,Zenpad 3s 8.0 Z582KL,http://www.gsmarena.com/asus_zenpad_3s_8_0_z582kl-8711.php,Asus
585,Zenfone Go ZB552KL,http://www.gsmarena.com/asus_zenfone_go_zb552kl-8681.php,Asus
586,Zenfone Live ZB501KL,http://www.gsmarena.com/asus_zenfone_live_zb501kl-8579.php,Asus
587,Zenfone 3s Max ZC521TL,http://www.gsmarena.com/asus_zenfone_3s_max_zc521tl-8550.php,Asus
588,Zenpad 3S 10 Z500KL,http://www.gsmarena.com/asus_zenpad_3s_10_z500kl-8543.php,Asus
589,Zenfone AR ZS571KL,http://www.gsmarena.com/asus_zenfone_ar_zs571kl-8502.php,Asus
590,Zenfone 3 Zoom ZE553KL,http://www.gsmarena.com/asus_zenfone_3_zoom_ze553kl-8509.php,Asus
591,Zenfone Go ZB690KG,http://www.gsmarena.com/asus_zenfone_go_zb690kg-8503.php,Asus
592,Zenpad 3 8.0 Z581KL,http://www.gsmarena.com/asus_zenpad_3_8_0_z581kl-8493.php,Asus
593,Zenfone Go ZB500KL,http://www.gsmarena.com/asus_zenfone_go_zb500kl-8467.php,Asus
594,Zenfone 3 Max ZC553KL,http://www.gsmarena.com/asus_zenfone_3_max_zc553kl-8425.php,Asus
